"Date","Lifetime.Total.Likes","Daily.New.Likes","Daily.Unlikes","Daily.Page.Engaged.Users","Weekly.Page.Engaged.Users","X28.Days.Page.Engaged.Users","Daily.Total.Reach","Weekly.Total.Reach","X28.Days.Total.Reach","Daily.Organic.Reach","Weekly.Organic.Reach","X28.Days.Organic.Reach","Daily.Paid.Reach","Weekly.Paid.Reach","X28.Days.Paid.Reach","Daily.Total.Impressions","Weekly.Total.Impressions","X28.Days.Total.Impressions","Daily.Organic.impressions","Weekly.Organic.impressions","X28.Days.Organic.impressions","Daily.Paid.Impressions","Weekly.Paid.Impressions","X28.Days.Paid.Impressions","Daily.Logged.in.Page.Views","Weekly.Logged.in.Page.Views","Daily.Logged.in.Page.Views.1","Weekly.Logged.in.Page.Views.1","Daily.Reach.of.page.posts","Weekly.Reach.of.page.posts","X28.Days.Reach.of.page.posts","Daily.Organic.Reach.of.Page.posts","Weekly.Organic.Reach.of.Page.posts","X28.Days.Organic.Reach.of.Page.posts","Daily.Paid.Reach.of.Page.posts","Weekly.Paid.Reach.of.Page.posts","X28.Days.Paid.Reach.of.Page.posts","Daily.Total.Impressions.of.your.posts","Weekly.Total.Impressions.of.your.posts","X28.Days.Total.Impressions.of.your.posts","Daily.Organic.impressions.of.your.posts","Weekly.Organic.impressions.of.your.posts","X28.Days.Organic.impressions.of.your.posts","Daily.Paid.impressions.of.your.posts","Weekly.Paid.impressions.of.your.posts","X28.Days.Paid.impressions.of.your.posts","Daily.Total.Consumers","Weekly.Total.Consumers","X28.Days.Total.Consumers","Daily.Page.consumptions","Weekly.Page.consumptions","X28.Days.Page.consumptions","Daily.Negative.feedback","Weekly.Negative.feedback","X28.Days.Negative.feedback","Daily.Negative.Feedback.from.Users","Weekly.Negative.Feedback.from.Users","X28.Days.Negative.Feedback.from.Users","Daily.Total.check.ins","Weekly.Total.check.ins","X28.Days.Total.check.ins","Daily.Total.check.ins.1","Weekly.Total.check.ins.1","X28.Days.Total.check.ins.1","Daily.Total.check.ins.using.mobile.devices","Weekly.Total.check.ins.using.mobile.devices","X28.Days.Total.check.ins.using.mobile.devices","Daily.Total.check.ins.using.mobile.devices.1","Weekly.Total.check.ins.using.mobile.devices.1","X28.Days.Total.check.ins.using.mobile.devices.1","Daily.Daily.count.of.fans.online","Daily.Total.Video.Views","Weekly.Total.Video.Views","X28.Days.Total.Video.Views","Daily.Total.organic.video.views","Weekly.Total.organic.video.views","X28.Days.Total.organic.video.views","Daily.Total.promoted.video.views","Weekly.Total.promoted.video.views","X28.Days.Total.promoted.video.views","Daily.Total.autoplayed.video.views","Weekly.Total.autoplayed.video.views","X28.Days.Total.autoplayed.video.views","Daily.Total.video.views.after.clicking","Weekly.Total.video.views.after.clicking","X28.Days.Total.video.views.after.clicking","Daily.Total.number.of.time.a.video.has.seen.again","Weekly.Total.number.of.time.a.video.has.seen.again","X28.Days.Total.number.of.time.a.video.has.seen.again","Daily.Total.Unique.Video.Views","Weekly.Total.Unique.Video.Views","X28.Days.Total.Unique.Video.Views","Daily.Total.30.Second.Views","Weekly.Total.30.Second.Views","X28.Days.Total.30.Second.Views","Daily.Total.organic.video.views.for.30s.or.to.the.end","Weekly.Total.organic.video.views.for.30s.or.to.the.end","X28.Days.Total.organic.video.views.for.30s.or.to.the.end","Daily.Paid.30.Second.Views","Weekly.Paid.30.Second.Views","X28.Days.Paid.30.Second.Views","Daily.Auto.Played.30.Second.Views","Weekly.Auto.Played.30.Second.Views","X28.Days.Auto.Played.30.Second.Views","Daily.Video.views.for.30s.or.to.the.end.after.clicking","Weekly.Video.views.for.30s.or.to.the.end.after.clicking","X28.Days.Video.views.for.30s.or.to.the.end.after.clicking","Daily.Number.of.time.a.video.has.seen.again.for.30s.or.to.the.end","Weekly.Number.of.time.a.video.has.seen.again.for.30s.or.to.the.end","X28.Days.Number.of.time.a.video.has.seen.again.for.30s.or.to.the.end","Daily.Total.Unique.30.Second.Views","Weekly.Total.Unique.30.Second.Views","X28.Days.Total.Unique.30.Second.Views","Daily.People.Talking.About.This","Weekly.People.Talking.About.This","X28.Days.People.Talking.About.This","page_get_directions_clicks_logged_in_count.day","page_get_directions_clicks_logged_in_count.week","page_get_directions_clicks_logged_in_unique.day","page_get_directions_clicks_logged_in_unique.week","page_call_phone_clicks_logged_in_count.day","page_call_phone_clicks_logged_in_count.week","page_call_phone_clicks_logged_in_unique.day","page_call_phone_clicks_logged_in_unique.week","page_website_clicks_logged_in_count.day","page_website_clicks_logged_in_count.week","page_website_clicks_logged_in_unique.day","page_website_clicks_logged_in_unique.week","page_cta_clicks_logged_in_total.day","page_cta_clicks_logged_in_total.week","page_cta_clicks_logged_in_unique.day","page_cta_clicks_logged_in_unique.week","mes","anio"
2016-09-16,1598968,239,191,8751,40691,258986,498011,1452095,8908707,58619,180745,315709,439392,1271350,8592998,670119,3867533,33483410,217467,1206341,4993659,452652,2661192,28489751,115,1188,85,616,497891,1428466,8876981,58499,157116,283983,439392,1271350,8592998,667826,3834463,33387269,215174,1173271,4897518,452652,2661192,28489751,7012,35297,234220,9833,60949,349047,13,50,218,14,69,350,0,0,0,0,0,0,0,0,0,0,0,0,1244506,5533,27967,1592991,5513,27889,128582,20,78,1464409,5117,25495,1529655,416,2472,63336,738,7904,274854,4795,20063,1318137,2723,14571,176789,2710,14525,38590,13,46,138199,2426,12677,153728,297,1894,23061,315,3466,15320,2408,11105,161469,2447,9602,37712,0,0,0,0,0,0,0,0,1,9,1,9,9,70,6,56,9,2016
2016-09-17,1598995,238,201,7423,40501,252131,479397,1500423,8703962,52703,187696,344851,426694,1312727,8359111,613392,3948529,31952493,168840,1209907,4947962,444552,2738622,27004531,134,1174,90,606,479309,1465130,8671398,52615,152403,312287,426694,1312727,8359111,611084,3915750,31857213,166532,1177128,4852682,444552,2738622,27004531,6105,34967,227659,8835,60449,342913,5,49,210,6,66,339,0,0,0,0,0,0,0,0,0,0,0,0,1246285,4105,28091,1509922,4099,28013,122486,6,78,1387436,3843,25643,1448375,262,2448,61547,385,8639,247444,3720,19452,1262478,2994,15181,170238,2990,15136,39269,4,45,130969,2765,13287,147852,229,1894,22386,102,3750,16051,2892,11431,154187,1765,9512,36654,0,0,0,0,0,0,0,0,0,8,0,8,15,74,15,61,9,2016
2016-09-18,1599026,267,201,6998,40978,243466,444764,1529469,8394521,45474,172106,301023,399290,1357363,8093498,590262,3910947,30147612,161986,1160433,4924127,428276,2750514,25223485,138,1200,97,625,444257,1499136,8364227,44967,141773,270729,399290,1357363,8093498,587681,3878524,30053421,159405,1128010,4829936,428276,2750514,25223485,5665,35339,222177,7855,57878,336312,11,48,209,11,67,334,0,0,0,0,0,0,0,0,0,0,0,0,1250805,3746,28002,1372513,3730,27922,118769,16,80,1253744,3402,25554,1312674,344,2448,59839,559,8612,195906,3187,19390,1176607,2228,15699,159054,2220,15651,40261,8,48,118793,1940,13763,137244,288,1936,21810,305,4034,16214,1923,11665,142840,1782,9110,35842,0,0,0,0,0,0,0,0,3,7,3,7,6,65,6,54,9,2016
2016-09-19,1599109,287,195,6827,40420,235725,389825,1518411,8097219,47984,151153,284749,341841,1367258,7812470,527713,3906478,28464376,170523,1144981,4917293,357190,2761497,23547083,218,1191,136,620,389825,1498417,8069029,47984,131159,256559,341841,1367258,7812470,525101,3873868,28371055,167911,1112371,4823972,357190,2761497,23547083,5490,34259,215810,8610,58201,331447,9,48,205,9,64,325,0,0,0,0,0,0,0,0,0,0,0,0,1264798,1087,28256,1252243,1077,28169,113819,10,87,1138424,834,25683,1193753,253,2573,58490,360,8531,168755,727,19725,1083488,640,15967,148272,633,15913,40221,7,54,108051,455,13942,126894,185,2025,21378,196,4180,17959,444,11787,130313,2006,9364,35215,0,0,0,0,0,0,0,0,2,9,2,9,9,63,9,53,9,2016
2016-09-20,1599205,265,156,6456,39976,227179,326278,1557372,7769301,41505,153770,286196,284773,1403602,7483105,479982,3957615,26507406,181623,1217769,4910051,298359,2739846,21597355,234,1209,152,650,325763,1537489,7733674,40990,133887,250569,284773,1403602,7483105,477844,3924832,26416007,179485,1184986,4818652,298359,2739846,21597355,5208,34064,206510,8168,59542,319140,11,52,203,15,69,321,0,0,0,0,0,0,0,0,0,0,0,0,1263125,577,27679,1155785,576,27601,106173,1,78,1049612,430,25097,1101674,147,2582,54111,224,8134,153956,353,19545,1001829,339,15704,139216,338,15657,39662,1,47,99554,230,13680,119239,109,2024,19977,131,3985,17160,208,11719,122056,1806,9768,34315,0,0,0,0,0,0,0,0,1,8,1,8,19,74,16,62,9,2016
2016-09-21,1599251,267,214,6239,40697,216298,287503,1557329,7603773,47686,148398,285174,239817,1408931,7318599,419506,3943085,25078006,169012,1250752,4900179,250494,2692333,20177827,223,1232,128,658,287157,1552570,7569644,47340,143639,251045,239817,1408931,7318599,417510,3923577,24987825,167016,1231244,4809998,250494,2692333,20177827,4514,34547,195622,7591,60472,308290,9,53,198,10,68,312,0,0,0,0,0,0,0,0,0,0,0,0,1262212,3935,26638,1034598,3909,26546,104676,26,92,929922,3567,24225,985586,368,2413,49012,190,7619,113856,3745,19019,920742,1068,13592,128638,1059,13543,40092,9,49,88546,844,11794,110011,224,1798,18627,132,3514,18434,936,10078,110204,2267,9862,33397,0,0,0,0,0,0,0,0,3,11,2,10,17,81,12,65,9,2016
2016-09-22,1599334,322,216,8885,42186,206164,350834,1503843,7486637,101281,182799,338836,249553,1321044,7147801,509592,3810566,24085832,247991,1317442,4970872,261601,2493124,19114960,639,1701,213,754,349665,1502749,7453549,100112,181705,305748,249553,1321044,7147801,503652,3790698,23992449,242051,1297574,4877489,261601,2493124,19114960,7464,36334,186304,12890,63782,302953,11,59,198,11,76,309,0,0,0,0,0,0,0,0,0,0,0,0,1260830,13746,32729,961800,13712,32616,113588,34,113,848212,12096,29289,916538,1650,3440,45262,2069,8830,107568,11677,23899,854232,3489,13481,123021,3476,13426,43028,13,55,79993,2569,11229,105035,920,2252,17986,518,3375,17968,2971,10106,105053,2437,9830,33255,0,0,0,0,0,0,0,0,5,15,4,13,25,100,18,80,9,2016
2016-09-23,1599365,251,197,25252,55944,202476,534163,1555252,7312857,179463,248863,336883,354700,1306389,6975974,1001100,4141547,23504491,632441,1732416,5387540,368659,2409131,18116951,520,2106,274,890,522144,1537704,7286673,167444,231315,310699,354700,1306389,6975974,964394,4087266,23378824,595735,1678135,5261873,368659,2409131,18116951,23266,49657,184667,93760,147709,378623,16,61,203,33,95,331,0,0,0,0,0,0,0,0,0,0,0,0,1259359,6269,33465,893923,6254,33357,115230,15,108,778693,5632,29804,852987,637,3661,40936,911,8931,105901,5358,24534,788022,1507,12265,116483,1503,12219,43943,4,46,72540,1137,9940,99718,370,2325,16765,177,3057,17462,1330,9208,99021,4795,11246,33968,0,0,0,0,0,0,0,0,5,19,5,17,11,102,11,85,9,2016
2016-09-24,1599387,236,199,9635,58186,191736,467465,1530634,6802422,80259,271560,367274,387206,1259074,6435148,647945,4176100,21719776,238873,1802449,5400962,409072,2373651,16318814,233,2205,128,917,461732,1518274,6777905,74526,259200,342757,387206,1259074,6435148,635063,4111245,21584907,225991,1737594,5266093,409072,2373651,16318814,8125,51946,174317,19201,158075,372005,11,67,205,14,103,330,0,0,0,0,0,0,0,0,0,0,0,0,1252232,1005,30365,710344,1000,30258,107795,5,107,602549,865,26826,678566,140,3539,31778,245,7488,78921,760,22877,631423,338,9609,97823,336,9565,43313,2,44,54510,235,7410,83947,103,2199,13876,101,2350,16743,237,7259,81080,2219,11817,32695,0,0,0,0,0,0,0,0,2,21,2,19,8,95,8,78,9,2016
2016-09-25,1599440,277,185,6112,55631,167688,465500,1560845,6111110,43958,279953,371897,421542,1280892,5739213,645431,4231269,19558052,170577,1811040,5349850,474854,2420229,14208202,157,2224,93,911,464357,1547124,6072626,42815,266232,333413,421542,1280892,5739213,641409,4164973,19422797,166555,1744744,5214595,474854,2420229,14208202,4607,50447,152818,7134,157354,352585,7,65,202,11,103,317,0,0,0,0,0,0,0,0,0,0,0,0,1247569,348,26967,464862,348,26876,98462,0,91,366400,285,23709,442312,63,3258,22550,114,6267,63528,234,20700,401334,133,7514,74386,133,7478,42384,0,36,32002,96,5566,63632,37,1948,10754,41,1730,15338,92,5784,59048,1630,11717,31553,0,0,0,0,0,0,0,0,0,18,0,16,7,96,6,78,9,2016
2016-09-26,1599481,283,197,9981,57733,157699,463157,1569135,5305205,71804,284966,414680,391353,1284169,4890525,688983,4392539,17729517,255769,1896286,5400952,433214,2496253,12328565,294,2300,183,944,459144,1552004,5267762,67791,267835,377237,391353,1284169,4890525,679891,4319763,17591093,246677,1823510,5262528,433214,2496253,12328565,8358,52782,142608,14996,163740,345383,12,70,208,12,106,326,0,0,0,0,0,0,0,0,0,0,0,0,1262948,12023,37903,293725,12000,37799,102324,23,104,191401,10453,33328,276398,1570,4575,17327,2078,11459,50676,9945,26444,243049,5089,11963,63018,5074,11919,46573,15,44,16445,4137,9248,53575,952,2715,9443,538,3026,18200,4551,8937,44818,2398,11908,30908,0,0,0,0,0,0,0,0,1,17,1,15,6,93,6,75,9,2016
2016-09-27,1599565,305,198,8254,58434,149189,392912,1592994,4670130,80184,298054,481542,312728,1294940,4188588,525912,4438469,16213708,207096,1921759,5379485,318816,2516710,10834223,258,2324,147,933,383921,1571842,4612141,71193,276902,423553,312728,1294940,4188588,513186,4355105,16066575,194370,1838395,5232352,318816,2516710,10834223,6467,53169,136023,10956,166528,337591,7,66,209,7,98,326,0,0,0,0,0,0,0,0,0,0,0,0,1262311,6655,43981,210424,6640,43863,104376,15,118,106048,5937,38835,195100,718,5146,15324,718,14149,50926,5937,29832,159498,2523,14147,57814,2513,14094,48645,10,53,9169,2062,11080,48770,461,3067,9044,292,3527,19696,2231,10620,38118,2401,12376,30002,0,0,0,0,0,0,0,0,3,19,3,17,11,85,10,71,9,2016
2016-09-28,1599640,296,192,7753,59116,132480,444808,1706979,2929346,84165,328071,466368,360643,1378908,2462978,589810,4608773,13946373,217638,1970385,5412738,372172,2638388,8533635,253,2354,149,960,433351,1656343,2852251,72708,277435,389273,360643,1378908,2462978,575546,4513141,13789083,203374,1874753,5255448,372172,2638388,8533635,6269,53349,119696,10149,169086,320390,14,70,210,14,102,326,0,0,0,0,0,0,0,0,0,0,0,0,1260744,3496,43542,103010,3489,43443,102005,7,99,1005,3101,38369,91991,395,5173,11019,266,14467,48415,3230,29075,54595,2974,16053,51264,2967,16002,51023,7,51,241,2632,12868,43427,342,3185,7837,57,4269,21602,2917,11784,29662,2144,12556,27979,0,0,0,0,0,0,0,0,1,17,1,16,16,84,15,74,9,2016
2016-09-29,1599645,270,242,7578,57501,133388,382630,1705572,2966221,71400,299985,456229,311230,1405587,2509992,522443,4621624,14293157,203912,1926306,5461103,318531,2695318,8832054,233,1948,147,910,377513,1645782,2877055,66283,240195,367063,311230,1405587,2509992,511497,4520986,14126871,192966,1825668,5294817,318531,2695318,8832054,6283,51792,120686,9985,166181,325824,18,74,218,21,112,333,0,0,0,0,0,0,0,0,0,0,0,0,1259307,3359,33155,103416,3354,33085,103119,5,70,297,3038,29311,92322,321,3844,11094,177,10893,49243,3182,22262,54173,3107,15671,53470,3103,15629,53291,4,42,179,2817,13116,45513,290,2555,7957,75,3499,22604,3032,12172,30866,2030,12027,28111,0,0,0,0,0,0,0,0,1,13,1,13,10,69,9,65,9,2016
2016-09-30,1599678,227,179,4848,44321,135164,419984,1687853,3036117,41512,225754,461558,378472,1462099,2574559,529547,4150071,14693047,134355,1428220,5465866,395192,2721851,9227181,211,1639,130,794,419018,1639169,2946967,40546,177070,372408,378472,1462099,2574559,526216,4082808,14524917,131024,1360957,5297736,395192,2721851,9227181,4068,37667,122626,6361,78782,329690,8,66,212,10,89,325,0,0,0,0,0,0,0,0,0,0,0,0,NA,5077,32020,107120,2914,29802,104667,2163,2218,2453,4841,28573,95933,236,3447,11187,175,10032,50634,4902,21988,56486,934,15108,53833,708,14844,53432,226,264,401,804,12792,45863,130,2316,7970,90,3152,22771,844,11956,31062,1254,9759,28420,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,2016
2016-10-01,1599623,185,204,3690,39160,136570,306659,1724218,3208163,39640,211766,487919,267019,1512452,2720244,390796,3892922,14928037,124182,1313529,5434250,266614,2579393,9493787,112,1518,66,743,306249,1684369,3112303,39230,171917,392059,267019,1512452,2720244,388783,3836528,14759433,122169,1257135,5265646,266614,2579393,9493787,2819,32809,123788,3652,63233,330925,8,63,214,10,85,325,0,0,0,0,0,0,0,0,0,0,0,0,1249514,52412,83415,159251,5238,34028,109624,47174,49387,49627,51332,79028,147063,1080,4387,12188,0,11019,52946,52551,72396,106305,10341,25111,64031,3317,17825,56606,7024,7286,7425,9844,22401,55628,497,2710,8403,503,4998,25139,9838,20113,38892,1034,8890,28442,0,0,0,0,0,0,0,0,1,7,1,7,2,57,2,53,10,2016
2016-10-02,1599597,197,210,4775,37839,139028,419553,1769781,3391541,55290,206762,471023,364263,1563019,2920518,539807,3787298,15312258,165969,1308921,5444633,373838,2478377,9867625,101,1462,56,708,418930,1738892,3292998,54667,175873,372480,364263,1563019,2920518,537673,3732792,15143067,163835,1254415,5275442,373838,2478377,9867625,3887,31933,126291,5487,61586,333936,7,59,210,11,85,325,0,0,0,0,0,0,0,0,0,0,0,0,1245608,78593,161648,234200,7555,41223,113546,71038,120425,120654,76966,155698,220685,1627,5950,13515,3204,20854,58733,75389,140794,175467,16894,41867,77579,5513,23200,58783,11381,18667,18796,16086,38387,68648,808,3480,8931,635,8086,27607,16259,33781,49972,1205,8608,28329,0,0,0,0,0,0,0,0,1,8,1,8,4,54,4,51,10,2016
2016-10-03,1599630,267,213,5755,34630,140482,452650,1827209,3624651,76708,220312,506899,375942,1606897,3117752,585317,3683632,15746027,183271,1236423,5476357,402046,2447209,10269670,220,1388,121,652,451433,1795668,3511947,75491,188771,394195,375942,1606897,3117752,583146,3636047,15576279,181100,1188838,5306609,402046,2447209,10269670,4469,28748,127590,6794,53384,338097,4,51,207,4,77,319,0,0,0,0,0,0,0,0,0,0,0,0,1261332,62666,212277,295933,6382,35591,118999,56284,176686,176934,61075,206306,280952,1591,5971,14981,110,23132,68279,62556,189145,227654,12253,49028,89041,4090,22213,62084,8163,26815,26957,11394,45641,79356,859,3387,9685,410,7020,29202,11843,42008,59839,1872,8375,28628,0,0,0,0,0,0,0,0,1,8,1,8,4,52,4,49,10,2016
2016-10-04,1599632,228,218,7710,33422,144742,508989,1916978,3848987,107664,222020,518971,401325,1694958,3330016,644653,3802373,16242938,216194,1245521,5544809,428459,2556852,10698129,219,1349,131,623,508320,1897430,3756008,106995,202472,425992,401325,1694958,3330016,642583,3765444,16072777,214124,1208592,5374648,428459,2556852,10698129,5720,27485,131361,8585,51013,344397,11,53,210,13,83,323,0,0,0,0,0,0,0,0,0,0,0,0,1259665,48669,254280,342782,4999,33939,122189,43670,220341,220593,47381,247740,326753,1288,6540,16029,858,20589,67202,47811,233691,275580,8928,55432,96834,2807,22506,63766,6121,32926,33068,8362,51940,86778,566,3492,10056,459,7584,30240,8469,47848,66594,2598,8507,29156,0,0,0,0,0,0,0,0,1,6,1,6,4,45,4,43,10,2016
2016-10-05,1599662,242,191,4734,31457,145187,412784,1956908,3967111,101957,222712,492587,310827,1734196,3474524,522952,3735515,16443413,203309,1231192,5569342,319643,2504323,10874071,239,1335,132,607,412454,1946031,3893339,101627,211835,418815,310827,1734196,3474524,520543,3710441,16272809,200900,1206118,5398738,319643,2504323,10874071,4243,26168,132194,6562,47426,344765,8,51,210,15,84,329,0,0,0,0,0,0,0,0,0,0,0,0,1259709,29839,280619,370565,2616,33062,122756,27223,247557,247809,28932,273568,353888,907,7051,16677,464,23540,70734,29375,257079,299831,4747,57205,99765,925,20464,62882,3822,36741,36883,4429,53737,89624,318,3468,10141,0,7025,30834,4806,50180,68931,713,7685,28755,0,0,0,0,0,0,0,0,1,6,1,6,7,36,5,32,10,2016
2016-10-06,1599685,270,214,6015,30966,140962,572902,2025242,4057430,52323,211081,504671,520579,1814161,3552759,695410,3908482,16274714,154306,1181586,5549250,541104,2726896,10725464,219,1321,118,579,572902,2022720,3975183,52323,208559,422424,520579,1814161,3552759,692552,3891496,16103805,151448,1164600,5378341,541104,2726896,10725464,5931,26517,128061,8294,45735,339905,17,52,213,18,81,336,0,0,0,0,0,0,0,0,0,0,0,0,1259090,27705,304961,396423,6429,36133,127348,21276,268828,269075,26643,297170,378978,1062,7791,17445,0,27350,77144,28183,277611,319279,5945,60042,103970,2863,20223,64015,3082,39819,39955,5434,56353,93591,511,3689,10379,194,7336,31577,5751,52706,72393,129,6651,27939,0,0,0,0,0,0,0,0,0,5,0,5,14,40,12,35,10,2016
2016-10-07,1599692,224,197,6771,32676,137569,703694,2117112,4237461,66477,223538,504048,637217,1893574,3733413,843596,4222531,16381682,166346,1213577,5580554,677250,3008954,10801128,223,1333,139,582,703534,2115801,4154792,66317,222227,421379,637217,1893574,3733413,840897,4206177,16210714,163647,1197223,5409586,677250,3008954,10801128,6696,28794,124524,9427,48801,336241,12,57,212,17,88,341,0,0,0,0,0,0,0,0,0,0,0,0,1256671,28593,328477,422010,7609,40828,131957,20984,287649,290053,27317,319646,403597,1276,8831,18413,2010,33544,85629,26583,294933,336381,5553,64661,106614,2663,22178,63775,2890,42483,42839,5004,60553,95971,549,4108,10643,171,7380,31302,5382,57281,75312,136,5976,27051,0,0,0,0,0,0,0,0,1,6,1,6,3,38,3,33,10,2016
2016-10-08,1599734,230,162,6915,35647,137636,773754,2342731,4415475,59956,227593,516846,713798,2115138,3898629,971807,4803542,16821093,186375,1275770,5601655,785432,3527772,11219438,136,1357,88,601,772813,2339578,4332597,59015,224440,433968,713798,2115138,3898629,969291,4786685,16650208,183859,1258913,5430770,785432,3527772,11219438,6863,32038,125640,9641,54790,336547,19,68,225,20,98,352,0,0,0,0,0,0,0,0,0,0,0,0,1248785,36124,312189,454152,4283,39873,132264,31841,272316,321888,35034,303348,434935,1090,8841,19217,1353,32712,89680,34771,279477,364472,6013,60333,110243,1661,20522,63057,4352,39811,47186,5589,56298,99405,424,4035,10838,237,7591,31581,5776,52742,78662,111,5542,26451,0,0,0,0,0,0,0,0,2,7,2,7,8,44,8,39,10,2016
2016-10-09,1599762,226,171,6475,37434,138096,838968,2480623,4513614,53207,244778,523388,785761,2235845,3990226,1009744,5273479,17202993,157624,1267425,5547819,852120,4006054,11655174,133,1389,91,628,838968,2478017,4427047,53207,242172,436821,785761,2235845,3990226,1007577,5256589,17032878,155457,1250535,5377704,852120,4006054,11655174,6396,34402,126665,7861,57164,333982,12,72,226,17,104,359,0,0,0,0,0,0,0,0,0,0,0,0,1245353,44878,278474,495195,3063,35381,131506,41815,243093,363689,43696,270078,475140,1182,8396,20055,522,24772,95561,44356,253702,399634,6191,49630,114724,783,15792,62135,5408,33838,52589,5761,45973,103702,430,3657,11022,143,5592,31124,6048,44038,83600,95,4880,25394,0,0,0,0,0,0,0,0,0,6,0,6,9,49,9,44,10,2016
2016-10-10,1599834,276,180,6705,38495,138110,679271,2533059,4627168,108430,265984,529392,570841,2267075,4097776,929854,5618016,17600665,312923,1397077,5674767,616931,4220939,11925898,236,1405,133,631,679141,2533059,4558775,108300,265984,460999,570841,2267075,4097776,926603,5600046,17429724,309672,1379107,5503826,616931,4220939,11925898,6616,36254,127093,9401,59771,335096,18,84,233,26,126,373,0,0,0,0,0,0,0,0,0,0,0,0,1259850,29900,245708,524261,4377,33376,135052,25523,212332,389209,28784,237787,503218,1116,7921,21043,590,17802,99512,29310,227906,424749,3968,41345,118320,725,12427,62489,3243,28918,55831,3578,38157,107004,390,3188,11316,153,3734,30777,3815,37611,87543,116,3521,24824,0,0,0,0,0,0,0,0,1,6,1,6,4,49,3,44,10,2016
2016-10-11,1599912,285,177,7447,40565,141347,696049,2539723,4721077,104017,262913,555259,592032,2276810,4165818,901385,5874748,18073205,271076,1451959,5837008,630309,4422789,12236197,267,1453,151,654,694818,2539462,4642059,102786,262652,476241,592032,2276810,4165818,898683,5856146,17901527,268374,1433357,5665330,630309,4422789,12236197,7335,39571,130615,10538,61724,338807,21,95,246,24,137,387,0,0,0,0,0,0,0,0,0,0,0,0,1259221,41187,238226,564292,4897,33274,138803,36290,204952,425489,39738,230144,541938,1449,8082,22354,1181,24714,114992,40006,213512,449300,5681,38098,123399,1805,11425,63700,3876,26673,59699,5117,34912,111629,564,3186,11770,169,3571,31894,5512,34527,91505,149,1184,24224,0,0,0,0,0,0,0,0,2,7,2,7,11,56,10,50,10,2016
2016-10-12,1600231,429,177,14663,47754,146670,1313082,3044185,4983868,53019,198959,509762,1260063,2845226,4474106,1601159,6952955,19240328,241615,1490265,5942594,1359544,5462690,13297734,337,1551,184,706,1312455,3042689,4932142,52392,197463,458036,1260063,2845226,4474106,1596981,6932584,19079743,237437,1469894,5782009,1359544,5462690,13297734,14469,47279,137268,19028,74190,351174,26,112,265,27,149,403,0,0,0,0,0,0,0,0,0,0,0,0,1258582,30714,239101,590027,2852,33510,136688,27862,205591,453339,29354,230566,566851,1360,8535,23176,659,29035,125079,30055,210066,464948,3729,37080,123948,673,11173,61200,3056,25907,62748,3306,33789,112205,423,3291,11743,163,3141,30604,3566,33939,93344,225,649,23576,0,0,0,0,0,0,0,0,1,7,1,7,11,60,10,55,10,2016
2016-10-13,1600287,357,245,13523,53156,151749,1238305,3303659,5144649,82118,219402,475781,1156187,3084257,4668868,1519762,7777307,20117979,251914,1587873,6013207,1267848,6189434,14104772,269,1601,157,750,1238305,3303218,5102130,82118,218961,433262,1156187,3084257,4668868,1515911,7755943,19959123,248063,1566509,5854351,1267848,6189434,14104772,13180,52487,142087,17899,83795,359493,33,128,292,34,165,434,0,0,0,0,0,0,0,0,0,0,0,0,1256826,25554,236950,607920,2149,29230,131189,23405,207720,476731,24095,228018,583908,1459,8932,24012,970,26940,133797,24584,210010,474123,3273,34408,123621,479,8789,58086,2794,25619,65535,2822,31177,111893,451,3231,11728,174,3210,28851,3099,31198,94770,273,791,22737,0,0,0,0,0,0,0,0,0,7,0,7,13,59,11,54,10,2016
2016-10-14,1600395,321,195,12522,60064,155641,1096862,3563544,5415652,47900,216273,498212,1048962,3347271,4917440,1309737,8243448,20757597,156107,1577634,5951847,1153630,6665814,14805750,292,1670,144,765,1094826,3559959,5370884,45864,212688,453444,1048962,3347271,4917440,1305077,8220123,20596374,151447,1554309,5790624,1153630,6665814,14805750,10618,57745,144718,13574,87942,363234,15,132,294,17,165,437,0,0,0,0,0,0,0,0,0,0,0,0,1254646,29544,237901,631929,2087,23708,127761,27457,214193,504168,27869,228570,606658,1675,9331,25271,569,27431,136780,28975,210470,495149,3603,32458,124501,342,6468,55718,3261,25990,68783,3092,29265,112559,511,3193,11942,0,3032,27649,3636,29426,96852,2369,3058,23255,0,0,0,0,0,0,0,0,0,6,0,6,7,63,7,57,10,2016
2016-10-15,1600507,321,186,11921,64579,161208,1064339,3756739,5540611,42923,223108,465269,1021416,3533631,5075342,1267275,8538916,21411480,167533,1558792,5950540,1099742,6980124,15460940,141,1675,91,776,1063973,3752755,5493762,42557,219124,418420,1021416,3533631,5075342,1263629,8514461,21248919,163887,1534337,5787979,1099742,6980124,15460940,10128,61131,149693,14777,93078,369176,16,132,305,18,163,449,0,0,0,0,0,0,0,0,0,0,0,0,1247134,23605,225382,651420,2653,22078,126306,20952,203304,525114,22589,216125,625395,1016,9257,26025,534,20890,143311,23071,204492,508109,3506,29951,125012,967,5774,53694,2539,24177,71318,3167,26843,112960,339,3108,12052,13,2235,27411,3493,27716,97601,2379,4902,24070,0,0,0,0,0,0,0,0,1,5,1,5,9,64,9,58,10,2016
